user_id,follower_count,influence_score
3619,7362,46
3620,11262,42
3621,5112,46
3622,7115,48
3623,5382,34
3624,3702,36
3625,17568,44
3626,5105,30
3627,6224,46
3628,9071,40
3629,7239,40
3630,4656,39
3631,6714,41
3632,5159,41
3633,10187,47
3634,1887,41
3635,5235,29
3636,9166,38
3637,6731,47
3638,8067,56
3639,2510,25
3640,6173,47
3641,1779,48
3642,4842,41
3643,5038,35
3644,4712,39
3645,9590,40
3646,8625,37
3647,9979,37
3648,5555,53
3649,3607,29
3650,8378,48
3651,8228,38
3652,4911,47
3653,6992,45
3654,2350,40
3655,1951,32
3656,6183,32
3657,6541,34
3658,3376,34
3659,7648,43
3660,6508,36
3661,7367,40
3662,8662,39
3663,2209,39
3664,2705,32
3665,9052,44
3666,3329,33
3667,17203,24
3668,4880,49
3669,10984,39
3670,3952,29
3671,10081,36
3672,4748,37
3673,5930,40
3674,4000,46
3675,2273,41
3676,3170,44
3677,15653,36
3678,10232,41
3679,6614,45
3680,11434,34
3681,3911,23
3682,3121,34
3683,7969,31
3684,4719,45
3685,2836,48
3686,6800,29
3687,3977,36
3688,8132,42
3689,2244,39
3690,6012,40
3691,8430,44
3692,9513,49
3693,5829,44
3694,3476,49
3695,10832,42
3696,16525,38
3697,4073,44
3698,4477,36
3699,5386,37
3700,13109,41
3701,7119,38
3702,4455,32
3703,9693,35
3704,3720,38
3705,4988,35
3706,10710,45
3707,5161,32
3708,10527,33
3709,7567,41
3710,8568,51
3711,8252,34
3712,5582,37
3713,7024,41
3714,6552,37
3715,4134,39
3716,2826,33
3717,5503,28
3718,12948,29
3719,9928,46
3720,12788,47
3721,6454,40
3722,9396,31
3723,14327,47
3724,3995,48
3725,13161,43
3726,3826,41
3727,4328,32
3728,3424,45
3729,10342,33
3730,11271,36
3731,3176,28
3732,6447,30
3733,2235,35
3734,16514,39
3735,2169,32
3736,14290,33
3737,7542,39
3738,8813,33
3739,6332,41
3740,4262,41
3741,6829,30
3742,6046,34
3743,5062,43
3744,4535,51
3745,12755,39
3746,8691,52
3747,15934,39
3748,7776,54
3749,4690,44
3750,6892,46
3751,5001,42
3752,9267,35
3753,6164,40
3754,6049,39
3755,4863,36
3756,4310,47
3757,5695,38
3758,3992,39
3759,4591,47
3760,3070,46
3761,4030,50
3762,11559,29
3763,6325,29
3764,5725,42
3765,5526,31
3766,4669,44
3767,6043,34
3768,8142,34
3769,4644,48
3770,4861,45
3771,7241,28
3772,7109,45
3773,3335,41
3774,4924,30
3775,7987,35
3776,10571,34
3777,2116,29
3778,7501,49
3779,6119,47
3780,12735,41
3781,5425,36
3782,6444,51
3783,9082,50
3784,17076,33
3785,3939,51
3786,7831,42
3787,1543,34
3788,9212,38
3789,12403,37
3790,7756,41
3791,2566,51
3792,2014,44
3793,8287,41
3794,2460,35
3795,3915,40
3796,2676,49
3797,9120,35
3798,3819,38
3799,3617,32
3800,3605,46
3801,12937,40
3802,5079,44
3803,5523,27
3804,6143,43
3805,19951,45
3806,3570,27
3807,9912,33
3808,7555,43
3809,6895,45
3810,7305,44
3811,7931,44
3812,6552,31
3813,6300,39
3814,2360,35
3815,2740,32
3816,4958,38
3817,5271,33
3818,5690,45
3819,2943,34
3820,7406,44
3821,12368,43
3822,3144,41
3823,11669,37
3824,7552,44
3825,14739,50
3826,7100,45
3827,5194,42
3828,6720,30
3829,3707,41
3830,14319,54
3831,4900,48
3832,20020,37
3833,8317,55
3834,11497,38
3835,4835,47
3836,5535,51
3837,1982,32
3838,5054,37
3839,12295,33
3840,7419,28
3841,11828,39
3842,9957,26
3843,4593,32
3844,9222,35
3845,1989,41
3846,12894,33
3847,7699,22
3848,17104,40
3849,10527,48
3850,2439,35
3851,9280,41
3852,8050,44
3853,6760,38
3854,9560,44
3855,10349,38
3856,6054,32
3857,11782,44
3858,6862,51
3859,14061,37
3860,3562,37
3861,4106,43
3862,5661,45
3863,5010,50
3864,10755,40
3865,5651,46
3866,2936,53
3867,6019,40
3868,8452,35
3869,5928,43
3870,4718,41
3871,12011,38
3872,16604,41
3873,3242,40
3874,6691,45
3875,8282,29
3876,13419,47
3877,8065,49
3878,7932,37
3879,6357,52
3880,4466,44
3881,5269,40
3882,4833,40
3883,6982,32
3884,8694,55
3885,5397,47
3886,9984,40
3887,6721,28
3888,5126,47
3889,4907,30
3890,6911,49
3891,9937,34
3892,6550,33
3893,7403,33
3894,2650,42
3895,6898,35
3896,12826,48
3897,4011,25
3898,9155,38
3899,3301,35
3900,5871,18
3901,5337,35
3902,11883,45
3903,4746,30
3904,4890,33
3905,5811,40
3906,4409,47
3907,10729,47
3908,10078,40
3909,2645,42
3910,7621,44
3911,4145,50
3912,17701,40
3913,4016,33
3914,4016,48
3915,3301,40
3916,4223,38
3917,13879,42
3918,10197,41
3919,6542,42
3920,5960,28
3921,11910,51
3922,9318,44
3923,1944,24
3924,4711,53
3925,7015,52
3926,4270,48
3927,4605,39
3928,12874,39
3929,4140,33
3930,11931,35
3931,12740,42
3932,2554,50
3933,4122,53
3934,7654,39
3935,4574,37
3936,4144,36
3937,11176,37
3938,4429,49
3939,5145,43
3940,6341,35
3941,4352,33
3942,16406,40
3943,5380,42
3944,4113,34
3945,11851,43
3946,6044,44
3947,4969,36
3948,3701,40
3949,8612,41
3950,4013,37
3951,7131,39
3952,3064,51
3953,6574,32
3954,7519,53
3955,9507,29
3956,5324,47
3957,4015,59
3958,4589,40
3959,5714,35
3960,7989,39
3961,8125,52
3962,2933,47
3963,2165,37
3964,6911,52
3965,2225,31
3966,9076,31
3967,6241,41
3968,7264,45
3969,2734,47
3970,4385,33
3971,2589,41
3972,5381,40
3973,4005,33
3974,3984,47
3975,12317,40
3976,7853,36
3977,9542,45
3978,3734,44
3979,10384,33
3980,7367,47
3981,2096,39
3982,5427,38
3983,6801,49
3984,7869,41
3985,2979,52
3986,2662,42
3987,8477,38
3988,11699,39
3989,3770,39
3990,6985,47
3991,6455,42
3992,4128,32
3993,8497,42
3994,4856,37
3995,8144,33
3996,5059,44
3997,3118,43
3998,10817,37
3999,12778,45
4000,11047,38
4001,6145,41
4002,13163,36
4003,6249,37
4004,4764,42
4005,5702,40
4006,3470,42
4007,5352,40
4008,6458,34
4009,3260,50
4010,9551,45
4011,3275,37
4012,3833,46
4013,5865,48
4014,7913,42
4015,3679,35
4016,4349,46
4017,10038,36
4018,4699,42
4019,6053,51
4020,1912,45
4021,1871,44
4022,19188,48
4023,4071,33
4024,8983,49
4025,6023,50
4026,5452,43
4027,5351,42
4028,9696,32
4029,9216,46
4030,8098,29
4031,8031,37
4032,9133,36
4033,7993,29
4034,3551,38
4035,6749,44
4036,5227,39
4037,14076,39
4038,4756,32
4039,8903,39
4040,11247,42
4041,8551,39
4042,2982,46
4043,7773,41
4044,11278,47
4045,6179,38
4046,6405,43
4047,8401,30
4048,3441,29
4049,5047,37
4050,9061,38
4051,6047,38
4052,2862,43
4053,8099,32
4054,6493,45
4055,7840,26
4056,4940,46
4057,14750,38
4058,3849,38
4059,8967,44
4060,7406,56
4061,6213,45
4062,13649,33
4063,12856,40
4064,14536,48
4065,3137,47
4066,4171,35
4067,7108,35
4068,3385,35
4069,9478,47
4070,2409,40
4071,10261,44
4072,3715,31
4073,4488,42
4074,5231,37
4075,10692,42
4076,6961,35
4077,4027,42
4078,9942,41
4079,3866,37
4080,10414,33
4081,10248,47
4082,11737,39
4083,2448,39
4084,5784,47
4085,10028,33
4086,3743,48
4087,9835,45
4088,8812,28
4089,13129,40
4090,12117,40
4091,6101,37
4092,4388,38
4093,7228,29
4094,15234,31
4095,5892,37
4096,3455,30
4097,6661,40
4098,8807,38
4099,6561,46
4100,10313,37
4101,4183,33
4102,4625,33
4103,2913,43
4104,9652,39
4105,13391,26
4106,7209,52
4107,6619,49
4108,10168,43
4109,6083,35
4110,7981,48
4111,7367,37
4112,10378,27
4113,3979,42
4114,3446,44
4115,6042,39
4116,3362,40
4117,3828,42
4118,9533,37
4119,4554,40
4120,5148,35
4121,9745,41
4122,5997,47
4123,5476,28
4124,12147,35
4125,6929,47
4126,10196,37
4127,4005,39
4128,4098,58
4129,6391,48
4130,4078,33
4131,3185,37
4132,9951,41
4133,1741,39
4134,4039,33
4135,2683,39
4136,4888,46
4137,8847,43
4138,5749,58
4139,5527,33
4140,8125,43
4141,5742,33
4142,2616,35
4143,7712,45
4144,14865,39
4145,14935,45
4146,10835,39
4147,6802,53
4148,3891,40
4149,6700,46
4150,5641,27
4151,15982,34
4152,8065,35
4153,6342,32
4154,3765,48
4155,4323,39
4156,4742,38
4157,18506,45
4158,4288,42
4159,7379,38
4160,6058,50
4161,3089,44
4162,5451,47
4163,9072,34
4164,2513,48
4165,4678,33
4166,4290,39
4167,3142,47
4168,5749,35
4169,7841,48
4170,4266,43
4171,8163,48
4172,9606,38
4173,8339,28
4174,8237,25
4175,9034,51
4176,9666,35
4177,9560,40
4178,3945,53
4179,11993,48
4180,4135,30
4181,13817,45
4182,9193,48
4183,4192,26
4184,2952,36
4185,8862,29
4186,6871,42
4187,4389,44
4188,12340,45
4189,18761,42
4190,6174,40
4191,8980,46
4192,3934,33
4193,5394,47
4194,2875,44
4195,10393,47
4196,9728,48
4197,4353,31
4198,4229,41
4199,11872,40
4200,3411,37
4201,7195,38
4202,6243,35
4203,3155,52
4204,3604,44
4205,4346,36
4206,12434,52
4207,7439,35
4208,6193,33
4209,3333,46
4210,8500,40
4211,2528,37
4212,10312,44
4213,9677,42
4214,5472,40
4215,3351,49
4216,6430,47
4217,3700,33
4218,4627,25
4219,4075,47
4220,26657,40
4221,6213,36
4222,3264,38
4223,2866,37
4224,3288,34
4225,3847,40
4226,5294,36
4227,6486,37
4228,5077,35
4229,2177,42
4230,5518,32
4231,3350,46
4232,7924,43
4233,3072,41
4234,2998,44
4235,7882,33
4236,2167,43
4237,6537,42
4238,8023,39
4239,4852,51
4240,10018,34
4241,13236,43
4242,5331,27
4243,8564,35
4244,8455,38
4245,4398,29
4246,6924,39
4247,5702,28
4248,5470,47
4249,3850,48
4250,14451,50
4251,5607,35
4252,5532,34
4253,4283,39
4254,3920,40
4255,2590,39
4256,9162,40
4257,7342,35
4258,6059,32
4259,23482,49
4260,12281,32
4261,4405,40
4262,5684,48
4263,7433,39
4264,13404,42
4265,6850,47
4266,4136,35
4267,15466,38
4268,8731,39
4269,15766,28
4270,6995,49
4271,7690,45
4272,7473,44
4273,4647,37
4274,24434,45
4275,15550,52
4276,8488,43
4277,19240,42
4278,3729,37
4279,9695,35
4280,2135,40
4281,16648,43
4282,10655,25
4283,14807,33
4284,5944,38
4285,9978,45
4286,5616,32
4287,8057,56
4288,4740,38
4289,7116,48
4290,2224,30
4291,6874,42
4292,9183,37
4293,4096,49
4294,5740,29
4295,15438,34
4296,5666,38
4297,4730,35
4298,6059,41
4299,6704,28
4300,6093,40
4301,11335,41
4302,8414,42
4303,4683,40
4304,8237,29
4305,9004,33
4306,3494,43
4307,7039,33
4308,3994,41
4309,5282,53
4310,8851,44
4311,9337,44
4312,10785,45
4313,11852,41
4314,7601,42
4315,4455,39
4316,15752,32
4317,6706,25
4318,7322,41
4319,8513,27
4320,9246,45
4321,7019,49
4322,2751,42
4323,2644,40
4324,8084,38
4325,5345,39
4326,4936,44
4327,8625,35
4328,2975,45
4329,2200,47
4330,7743,41
4331,3646,47
4332,6681,33
4333,6061,44
4334,7814,41
4335,5178,41
4336,10146,39
4337,3057,46
4338,4328,45
4339,6277,28
4340,4025,43
4341,11449,33
4342,5918,37
4343,2527,43
4344,6699,42
4345,2618,53
4346,4730,43
4347,7717,49
4348,6659,45
4349,12330,46
4350,7941,45
4351,6193,37
4352,4345,21
4353,5596,27
4354,3949,51
4355,4506,38
4356,17558,49
4357,8259,38
4358,3521,35
4359,4443,41
4360,3583,54
4361,2391,33
4362,5328,45
4363,7910,35
4364,6673,36
4365,4739,38
4366,6924,41
4367,7881,40
4368,10894,53
4369,2198,33
4370,3888,27
4371,6251,43
4372,8484,33
4373,5126,35
4374,6999,42
4375,5657,35
4376,10288,41
4377,3305,42
4378,4502,44
4379,13793,39
4380,5293,42
4381,3622,42
4382,2690,40
4383,3102,36
4384,7409,38
4385,14242,54
4386,14904,46
4387,10285,36
4388,10152,39
4389,8941,42
4390,4546,36
4391,5926,30
4392,8127,38
4393,8566,27
4394,5333,46
4395,15246,43
4396,9681,47
4397,4499,53
4398,12704,44
4399,3728,37
4400,14566,51
4401,9373,40
4402,9721,39
4403,5852,42
4404,6593,45
4405,5510,46
4406,8344,28
4407,3248,43
4408,3374,34
4409,9644,29
4410,19015,37
4411,2026,32
4412,2737,47
4413,13263,40
4414,11326,45
4415,11848,33
4416,20401,43
4417,6455,45
4418,2482,50
4419,7017,44
4420,12368,37
4421,5587,42
4422,12915,46
4423,9578,25
4424,2574,31
4425,6636,51
4426,11556,36
4427,5538,25
4428,12229,52
4429,3410,37
4430,3522,43
4431,3239,50
4432,12067,34
4433,3511,25
4434,8362,40
4435,6635,40
4436,4982,31
4437,5615,36
4438,4120,35
4439,6028,36
4440,3284,44
4441,10381,38
4442,8195,35
4443,12212,48
4444,6028,41
4445,2139,49
4446,6410,38
4447,3108,45
4448,4657,42
4449,9660,35
4450,6077,24
4451,4538,44
4452,6166,37
4453,5852,33
4454,9994,48
4455,8353,47
4456,7166,39
4457,7953,39
4458,6849,41
4459,4483,26
4460,6027,51
4461,4260,29
4462,3595,45
4463,5755,39
4464,3819,28
4465,3764,28
4466,3510,37
4467,16157,57
4468,5394,42
4469,10542,46
4470,7918,35
4471,4666,48
4472,7559,39
4473,10036,45
4474,3807,34
4475,13004,37
4476,21573,41
4477,7370,45
4478,2576,35
4479,5616,36
4480,2540,30
4481,10027,30
4482,6257,54
4483,6268,47
4484,7545,44
4485,9015,46
4486,6846,45
4487,14760,32
4488,7066,41
4489,10084,34
4490,6190,36
4491,3335,44
4492,6357,39
4493,5878,48
4494,5326,22
4495,6480,41
4496,6730,32
4497,8439,40
4498,8775,44
4499,5491,36
4500,5591,53
4501,6380,45
4502,15081,44
4503,6081,40
4504,7068,37
4505,8604,39
4506,8948,46
4507,10631,33
4508,3356,32
4509,6816,38
4510,2394,19
4511,3952,43
4512,9469,28
4513,3476,27
4514,5825,38
4515,5032,43
4516,12052,43
4517,4965,45
4518,4835,41
4519,5434,53
4520,5245,49
4521,5272,40
4522,3820,40
4523,6359,37
4524,17299,40
4525,4576,39
4526,5045,55
4527,7176,45
4528,3693,38
4529,4256,44
4530,8682,39
4531,5644,56
4532,7280,35
4533,4246,45
4534,3250,42
4535,3583,40
4536,4327,42
4537,4323,32
4538,3603,40
4539,7479,27
4540,4305,46
4541,15226,41
4542,4632,30
4543,5251,36
4544,6188,35
4545,5081,45
4546,8347,40
4547,7078,53
4548,5581,47
4549,12806,40
4550,4053,49
4551,7852,36
4552,6606,40
4553,4531,46
4554,4020,26
4555,12176,42
4556,7246,43
4557,21352,40
4558,3277,34
4559,4074,51
4560,8012,35
4561,10343,40
4562,5283,44
4563,7459,38
4564,7971,37
4565,4124,43
4566,4506,46
4567,2570,45
4568,6998,40
4569,8770,35
4570,6605,41
4571,5197,43
4572,2346,35
4573,9319,41
4574,5403,48
4575,5044,51
4576,2210,37
4577,4956,34
4578,1813,47
4579,7752,40
4580,12540,22
4581,3208,35
4582,4129,49
4583,15778,37
4584,7138,56
4585,5881,39
4586,3617,28
4587,3388,37
4588,6067,37
4589,18122,41
4590,9748,38
4591,10314,59
4592,10041,39
4593,3759,19
4594,4589,43
4595,7906,31
4596,6912,27
4597,4776,38
4598,5332,29
4599,6427,40
4600,15961,45
4601,3817,43
4602,5995,42
4603,2732,39
4604,10269,55
4605,13375,47
4606,6975,46
4607,2713,39
4608,2947,52
4609,5088,33
4610,4226,36
4611,13269,33
4612,6601,47
4613,4613,45
4614,6482,45
4615,7543,33
4616,6419,32
4617,3673,40
4618,3380,41
4619,2962,38
4620,10811,36
4621,2090,38
4622,9281,31
4623,5642,52
4624,4656,44
4625,5487,45
4626,11375,41
4627,2572,47
4628,3112,52
4629,5878,53
4630,6304,45
4631,11270,50
4632,12738,41
4633,8464,43
4634,2663,50
4635,15367,45
4636,4956,46
4637,6781,31
4638,10430,33
4639,5502,32
4640,3391,41
4641,3316,48
4642,6108,33
4643,8527,33
4644,3896,35
4645,8834,43
4646,10059,50
4647,2927,40
4648,3496,40
4649,7205,44
4650,5638,34
4651,3980,50
4652,2506,42
4653,3686,31
4654,7298,49
4655,8981,28
4656,10187,39
4657,4042,33
4658,7437,30
4659,8216,36
4660,8272,40
4661,6903,35
4662,3345,45
4663,2851,52
4664,4554,25
4665,5813,43
4666,4252,36
4667,7009,28
4668,5489,41
4669,7540,37
4670,6065,29
4671,4681,42
4672,6193,46
4673,5451,35
4674,4984,38
4675,4085,33
4676,7719,26
4677,3451,46
4678,5221,39
4679,6400,42
4680,6734,32
4681,11446,45
4682,10688,42
4683,7917,41
4684,6737,45
4685,5215,49
4686,5500,33
4687,3412,33
4688,4786,35
4689,6112,49
4690,9536,32
4691,6738,37
4692,6215,39
4693,2696,37
4694,6006,36
4695,5817,49
4696,6321,34
4697,5073,38
4698,4876,46
4699,6548,39
4700,9147,30
4701,6631,36
4702,5286,44
4703,6313,43
4704,8961,46
4705,3065,45
4706,12084,44
4707,6244,28
4708,10327,43
4709,6404,41
4710,3819,30
4711,10895,34
4712,11134,44
4713,4910,39
4714,5116,38
4715,4882,51
4716,2603,39
4717,6475,44
4718,6156,41
4719,2475,39
4720,10317,41
4721,9349,55
4722,3661,30
4723,4391,47
4724,9109,36
4725,13891,43
4726,4117,30
4727,4275,40
4728,4368,37
4729,7245,49
4730,6389,43
4731,6150,51
4732,20928,55
4733,2331,41
4734,3317,36
4735,13818,33
4736,3114,45
4737,4437,41
4738,6002,52
4739,9708,47
4740,5190,40
4741,3214,45
4742,7169,32
4743,6583,34
4744,7870,39
4745,3157,33
4746,4444,48
4747,9676,28
4748,13547,47
4749,5688,48
4750,13397,42
4751,14961,51
4752,10665,30
4753,15528,35
4754,7244,51
4755,7781,36
4756,5587,46
4757,1489,45
4758,7645,47
4759,2637,40
4760,3592,32
4761,6012,46
4762,9915,36
4763,7648,37
4764,9158,45
4765,6331,40
4766,4297,49
4767,10369,42
4768,5587,47
4769,8081,41
4770,8499,37
4771,3000,40
4772,5215,47
4773,6713,42
4774,4147,41
4775,13132,44
4776,3386,43
4777,7450,43
4778,4106,41
4779,6294,48
4780,6336,46
4781,4964,50
4782,4059,35
4783,6226,45
4784,7785,32
4785,4809,49
4786,13400,41
4787,3878,36
4788,8875,47
4789,4004,45
4790,4610,32
4791,5317,46
4792,6287,43
4793,4080,52
4794,11661,27
4795,15441,41
4796,3154,41
4797,4590,31
4798,16479,26
4799,10592,36
4800,6988,41
4801,15148,27
4802,5911,37
4803,14055,42
4804,3348,39
4805,4859,41
4806,8650,49
4807,7805,33
4808,7098,31
4809,1211,41
4810,10590,29
4811,9879,40
4812,4590,44
4813,3565,42
4814,10770,34
4815,6034,43
4816,3357,30
4817,6404,30
4818,6629,50
4819,10540,50
4820,5620,43
4821,3144,55
4822,7443,40
4823,6350,46
4824,8398,34
4825,4330,37
4826,12912,48
4827,8577,38
4828,10253,47
4829,4065,35
4830,3016,39
4831,8809,36
4832,4379,59
4833,9113,40
4834,6828,33
4835,10209,37
4836,4558,44
4837,6324,34
4838,3617,49
4839,15725,24
4840,4646,39
4841,5123,46
4842,4503,34
4843,5538,34
4844,9212,51
4845,5054,51
4846,3581,37
4847,6690,51
4848,4478,37
4849,7624,34
4850,5463,37
4851,12939,35
4852,8042,43
4853,15233,44
4854,5265,42
4855,3283,46
4856,7430,44
4857,4201,33
4858,7156,28
4859,3162,38
4860,5262,41
4861,5199,44
4862,6910,35
4863,6199,39
4864,6857,38
4865,6956,35
4866,4665,33
4867,1907,43
4868,9753,39
4869,6539,40
4870,6014,38
4871,27752,37
4872,4758,43
4873,4503,33
4874,7744,45
4875,5946,36
4876,5043,43
4877,8499,37
4878,7063,40
4879,3859,51
4880,8161,50
4881,3793,45
4882,6093,43
4883,11802,37
4884,11258,30
4885,5746,51
4886,4179,39
4887,14269,52
4888,4041,47
4889,3893,42
4890,6224,49
4891,5815,43
4892,13228,39
4893,6619,35
4894,2414,33
4895,10597,39
4896,2045,41
4897,10638,21
4898,4196,46
4899,6411,55
4900,4154,56
4901,11446,42
4902,3258,47
4903,9036,44
4904,6111,37
4905,7244,43
4906,6858,47
4907,9605,37
4908,13423,31
4909,1970,29
4910,8854,28
4911,3924,48
4912,4043,36
4913,12358,49
4914,4772,48
4915,8607,30
4916,6756,55
4917,6681,39
4918,3957,32
4919,17919,31
4920,10987,46
4921,3650,39
4922,8271,38
4923,3784,32
4924,4861,39
4925,7508,36
4926,4750,44
4927,7815,42
4928,9656,28
4929,8737,50
4930,7842,49
4931,11288,42
4932,11227,42
4933,3933,35
4934,2587,51
4935,3964,49
4936,8375,38
4937,7422,44
4938,4349,39
4939,9982,33
4940,4881,38
4941,7578,42
4942,5691,31
4943,10983,46
4944,4381,42
4945,2526,29
4946,3021,36
4947,4846,28
4948,5744,47
4949,9141,36
4950,6988,31
4951,2916,58
4952,8848,30
4953,6579,32
4954,3956,29
4955,9375,37
4956,5765,40
4957,2400,32
4958,7239,50
4959,6344,29
4960,9775,33
4961,2939,36
4962,4526,45
4963,5220,38
4964,11432,53
4965,6936,30
4966,9268,28
4967,5450,39
4968,3780,27
4969,4037,44
4970,4399,34
4971,4786,46
4972,9126,45
4973,4642,24
4974,5913,48
4975,5635,41
4976,4756,38
4977,6967,42
4978,4994,44
4979,11951,53
4980,3968,39
4981,17587,39
4982,11516,40
4983,5715,44
4984,5125,39
4985,5769,30
4986,7437,33
4987,7275,47
4988,7724,42
4989,5211,42
4990,7642,28
4991,5152,38
4992,9228,45
4993,3339,35
4994,6600,41
4995,4380,45
4996,6878,40
4997,9440,40
4998,10146,37
4999,6183,38
